record_id,state,district,land_type,project_type,cadastral_area_sqm,survey_area_sqm,compensation_amount,displaced_families,notification_date,award_date,rr_disbursement_ratio,is_anomaly_injected,injected_anomaly_type
REC_100808,MP,District_12,Commercial,Highway,9338.6,9127.56,56947536.63,1,2020-05-02,2021-01-17,0.85,0,None
REC_100809,UP,District_20,Agricultural,Highway,9378.91,8999.77,4907455.3,1,2022-05-18,2024-03-21,0.87,0,None
REC_100810,Karnataka,District_20,Residential,Dam,5518.63,5594.06,5835294.29,1,2022-07-08,2023-10-12,0.95,0,None
REC_100811,UP,District_6,Residential,Dam,12545.68,12923.74,36867986.52,1,2020-08-15,2021-06-22,0.88,0,None
REC_100812,Maharashtra,District_17,Forest,Dam,4938.83,4813.21,656981.49,1,2022-08-20,2023-03-21,0.82,0,None
REC_100813,MP,District_12,Forest,Railway,17174.63,16386.28,1643626.42,3,2021-04-13,2022-02-10,0.82,0,None
REC_100814,MP,District_15,Residential,Highway,1107.91,1158.9,1640070.9,0,2020-01-13,2021-02-11,0.88,0,None
REC_100815,UP,District_19,Agricultural,Urban Development,5072.44,5300.02,1472966.09,1,2021-01-05,2022-03-26,0.8,0,None
REC_100816,Gujarat,District_18,Residential,Railway,7000.67,7163.59,16961976.48,1,2020-10-02,2022-07-26,0.85,0,None
REC_100817,MP,District_11,Residential,Railway,11911.3,11570.4,21258629.58,2,2021-05-25,2023-01-29,0.93,0,None
REC_100818,Gujarat,District_14,Residential,Urban Development,14728.73,14855.19,49056610.8,3,2022-05-24,2024-01-04,0.98,0,None
REC_100819,Karnataka,District_15,Commercial,Railway,4225.51,4178.55,27050868.83,1,2021-08-12,2022-09-30,0.92,0,None
REC_100820,Maharashtra,District_9,Commercial,Dam,10149.15,10629.96,64231039.06,1,2022-05-26,2023-12-17,0.86,0,None
REC_100821,Gujarat,District_5,Commercial,Dam,5222.58,5023.04,24508818.06,0,2022-04-05,2022-10-11,0.8,0,None
REC_100822,Gujarat,District_14,Forest,Railway,18705.5,19586.35,2800705.37,4,2022-07-03,2024-06-11,0.81,0,None
REC_100823,MP,District_11,Forest,Urban Development,19294.44,19573.94,3081404.35,5,2020-09-13,2021-04-29,0.8,0,None
REC_100824,UP,District_4,Commercial,Highway,18460.85,17728.23,118927736.16,4,2020-08-08,2021-10-22,0.84,0,None
REC_100825,UP,District_4,Forest,Urban Development,8006.7,7943.15,572333.87,1,2020-09-23,2022-03-26,0.87,0,None
REC_100826,Karnataka,District_18,Residential,Urban Development,13868.0,13849.13,19043190.07,3,2020-01-21,2021-09-13,0.86,0,None
REC_100827,Maharashtra,District_12,Commercial,Railway,14745.04,14109.51,51314995.84,2,2022-03-10,2023-06-24,0.83,0,None
REC_100828,Karnataka,District_11,Forest,Dam,18754.45,18445.02,1938889.95,3,2022-06-29,2023-03-16,0.86,0,None
REC_100829,UP,District_20,Residential,Dam,6146.86,6415.45,7356571.91,1,2021-10-08,2022-09-01,0.85,0,None
REC_100830,Gujarat,District_11,Forest,Dam,1641.46,1561.99,273607.32,0,2022-05-19,2023-01-27,0.9,0,None
REC_100831,Maharashtra,District_6,Residential,Railway,6610.67,6344.67,18301382.81,1,2020-11-17,2022-04-05,0.91,0,None
REC_100832,Karnataka,District_9,Forest,Urban Development,2953.15,3040.84,385774.45,0,2022-06-27,2024-03-23,0.91,0,None
REC_100833,Karnataka,District_19,Forest,Dam,15957.72,15198.81,2358362.78,2,2020-06-20,2021-06-23,0.93,0,None
REC_100834,Maharashtra,District_5,Commercial,Urban Development,12022.0,11433.73,94531468.33,2,2022-08-21,2023-05-09,0.97,0,None
REC_100835,Gujarat,District_6,Forest,Highway,19630.08,20137.32,1415213.32,5,2020-04-07,2020-12-08,0.8,0,None
REC_100836,UP,District_18,Agricultural,Highway,7619.33,7291.43,2705281.0,1,2022-02-28,2023-10-07,0.95,0,None
REC_100837,MP,District_3,Agricultural,Urban Development,8737.69,9064.09,2346941.18,1,2021-09-24,2022-08-29,0.97,0,None
REC_100838,Maharashtra,District_13,Residential,Railway,850.18,813.7,1573289.6,0,2020-09-10,2021-12-24,0.97,0,None
REC_100839,UP,District_5,Commercial,Railway,13066.25,13338.91,89299420.03,1,2020-01-30,2020-09-01,0.84,0,None
REC_100840,Karnataka,District_11,Forest,Dam,7086.09,6752.45,661658.95,1,2022-09-25,2023-12-27,0.86,0,None
REC_100841,MP,District_15,Commercial,Railway,15061.49,14618.8,55156043.41,1,2021-08-28,2023-06-06,0.97,0,None
REC_100842,MP,District_14,Residential,Urban Development,18110.4,18659.28,37060248.53,4,2021-05-08,2022-06-24,0.89,0,None
REC_100843,Maharashtra,District_15,Residential,Urban Development,9984.26,9664.56,25841009.06,2,2021-02-26,2022-05-18,0.95,0,None
REC_100844,Gujarat,District_10,Agricultural,Highway,1140.1,1180.28,360776.24,0,2021-06-19,2022-05-04,0.86,0,None
REC_100845,Karnataka,District_10,Forest,Highway,10851.75,10562.44,764799.22,2,2021-12-05,2023-10-19,0.95,0,None
REC_100846,UP,District_10,Agricultural,Dam,15902.36,15738.39,6139280.57,3,2022-03-28,2023-07-20,0.88,0,None
REC_100847,MP,District_8,Agricultural,Urban Development,4923.32,5003.53,1909511.01,0,2020-07-12,2022-03-05,0.9,0,None
REC_100848,MP,District_14,Forest,Railway,6998.21,7319.6,517655.09,1,2020-06-16,2022-01-16,0.94,0,None
REC_100849,UP,District_8,Residential,Highway,9273.3,9350.58,28920459.0,1,2021-03-08,2022-05-07,0.84,0,None
REC_100850,MP,District_20,Residential,Urban Development,5209.37,5209.37,9168076.46,1,2021-10-26,2021-11-13,0.87,1,Timeline Irregularity
REC_100851,Gujarat,District_3,Commercial,Railway,3103.55,2994.89,18784585.1,0,2020-10-23,2021-08-12,0.85,0,None
REC_100852,UP,District_20,Forest,Urban Development,3041.64,3041.64,292894.81,25,2021-12-18,2023-11-01,0.83,1,Demographic Spike
REC_100853,Karnataka,District_1,Commercial,Highway,1748.85,1665.28,7700480.17,0,2022-09-19,2024-09-15,0.85,0,None
REC_100854,Maharashtra,District_6,Agricultural,Urban Development,13253.45,13728.81,3421630.51,3,2020-10-02,2021-08-06,0.93,0,None
REC_100855,UP,District_1,Commercial,Highway,14049.0,13883.2,61108672.93,2,2020-06-03,2020-12-15,0.99,0,None
REC_100856,UP,District_7,Residential,Dam,5772.47,5784.12,17102190.56,0,2020-11-15,2022-10-06,0.84,0,None
REC_100857,Karnataka,District_15,Agricultural,Urban Development,9150.19,9287.53,1714735.2,2,2020-03-23,2021-02-15,0.8,0,None
REC_100858,Maharashtra,District_9,Forest,Highway,18591.93,18617.73,1150153.37,2,2021-07-10,2023-05-02,0.96,0,None
REC_100859,Gujarat,District_7,Residential,Dam,9638.71,9692.31,12643734.08,1,2022-04-28,2022-11-06,0.88,0,None
REC_100860,Maharashtra,District_8,Forest,Dam,5972.39,6029.84,354623.48,0,2020-09-10,2021-04-12,0.84,0,None
REC_100861,Gujarat,District_15,Agricultural,Railway,14395.73,15005.1,5839507.22,4,2021-04-29,2022-11-28,0.89,0,None
REC_100862,Karnataka,District_11,Commercial,Highway,3556.88,3656.95,12566264.59,0,2022-02-01,2024-01-15,0.98,0,None
REC_100863,Maharashtra,District_9,Forest,Urban Development,11362.43,11362.43,5461993.35,2,2020-07-22,2022-01-22,0.98,1,Compensation Outlier
REC_100864,Gujarat,District_4,Commercial,Dam,11924.12,11940.37,85766968.32,2,2020-11-28,2021-06-11,0.88,0,None
REC_100865,Gujarat,District_9,Agricultural,Dam,18334.4,18663.59,2342632.69,4,2022-03-19,2023-05-21,0.95,0,None
REC_100866,Maharashtra,District_2,Forest,Railway,3825.34,3841.42,554578.73,1,2021-01-15,2021-10-13,0.89,0,None
REC_100867,Gujarat,District_6,Forest,Highway,8166.82,7815.54,1544847.46,1,2021-12-03,2023-05-13,0.87,0,None
REC_100868,Maharashtra,District_2,Residential,Railway,5764.49,5747.38,18500679.89,1,2021-12-19,2023-12-18,0.9,0,None
REC_100869,Maharashtra,District_5,Forest,Railway,17023.42,17096.35,2915467.8,2,2020-11-20,2022-05-09,0.9,0,None
REC_100870,UP,District_7,Agricultural,Dam,8658.08,8578.44,3659852.54,1,2021-01-01,2021-11-14,0.93,0,None
REC_100871,Karnataka,District_2,Forest,Dam,8653.57,9043.31,912356.06,1,2021-07-26,2022-11-19,0.8,0,None
REC_100872,MP,District_16,Commercial,Railway,19922.25,20130.41,143323573.84,5,2021-07-10,2022-12-28,0.86,0,None
REC_100873,Karnataka,District_15,Residential,Railway,13647.28,14068.95,17156512.49,2,2020-03-11,2022-03-04,0.92,0,None
REC_100874,Gujarat,District_15,Residential,Urban Development,16629.58,16545.02,26481596.46,1,2021-07-08,2023-01-14,0.94,0,None
REC_100875,UP,District_1,Forest,Railway,4340.6,4318.42,484459.11,0,2022-06-23,2023-01-08,0.83,0,None
REC_100876,MP,District_12,Commercial,Urban Development,8957.61,9010.32,55011141.69,1,2022-01-08,2022-09-09,0.85,0,None
REC_100877,MP,District_13,Commercial,Dam,18969.83,18638.81,71559492.86,4,2022-02-23,2023-01-26,0.91,0,None
REC_100878,MP,District_10,Residential,Dam,680.21,686.03,922852.82,0,2021-10-18,2023-03-11,0.84,0,None
REC_100879,Maharashtra,District_4,Agricultural,Highway,8846.38,8939.94,3861420.57,1,2022-05-05,2023-03-13,0.89,0,None
REC_100880,Gujarat,District_2,Commercial,Highway,18594.06,18602.28,87469470.44,3,2021-05-12,2022-05-23,0.81,0,None
REC_100881,Maharashtra,District_2,Forest,Dam,16216.42,16776.25,3253507.39,3,2021-06-22,2022-09-07,0.98,0,None
REC_100882,Maharashtra,District_12,Commercial,Highway,6608.39,6756.7,34102126.77,0,2020-01-14,2021-02-10,0.87,0,None
REC_100883,UP,District_3,Forest,Highway,3933.74,4123.38,452533.33,0,2021-01-04,2022-09-01,0.82,0,None
REC_100884,Karnataka,District_2,Residential,Highway,12187.59,12193.37,21471694.87,1,2022-01-21,2022-09-30,0.82,0,None
REC_100885,Karnataka,District_3,Commercial,Highway,12389.31,12828.66,48088619.02,2,2020-04-13,2021-06-03,0.84,0,None
REC_100886,MP,District_13,Commercial,Railway,882.41,909.24,7750518.12,0,2021-06-22,2022-08-30,0.88,0,None
REC_100887,MP,District_6,Forest,Highway,5467.05,5262.78,1205573.98,0,2022-02-23,2023-08-23,0.95,0,None
REC_100888,UP,District_14,Agricultural,Railway,3290.09,3280.79,1524774.54,0,2022-03-22,2023-03-21,0.82,0,None
REC_100889,MP,District_13,Residential,Railway,17968.34,17795.03,21457688.76,3,2021-06-30,2023-03-25,0.83,0,None
REC_100890,Karnataka,District_11,Residential,Urban Development,15390.5,15915.86,31983582.93,4,2021-02-26,2022-11-08,0.81,0,None
REC_100891,Karnataka,District_20,Commercial,Railway,4459.88,4553.23,23176950.86,0,2021-01-19,2022-04-04,0.92,0,None
REC_100892,Karnataka,District_15,Forest,Dam,2135.54,2093.22,416686.36,0,2020-01-01,2020-08-03,0.88,0,None
REC_100893,Karnataka,District_20,Agricultural,Railway,7189.36,6860.0,1905278.69,1,2022-06-30,2023-11-01,0.98,0,None
REC_100894,Maharashtra,District_10,Commercial,Railway,11683.24,11683.24,827784376.29,2,2022-05-26,2023-10-10,0.95,1,Compensation Outlier
REC_100895,Karnataka,District_18,Commercial,Highway,9061.07,9233.07,51611891.47,1,2020-02-08,2021-11-20,0.84,0,None
REC_100896,Karnataka,District_5,Commercial,Urban Development,11698.72,11833.99,75785763.66,2,2021-01-10,2022-03-21,0.88,0,None
REC_100897,Gujarat,District_9,Residential,Highway,13157.07,12504.95,41728660.74,1,2021-08-07,2023-03-19,0.82,0,None
REC_100898,MP,District_7,Agricultural,Urban Development,7784.54,7644.15,1622869.19,1,2022-03-22,2024-01-25,0.94,0,None
REC_100899,Gujarat,District_16,Agricultural,Urban Development,6563.97,6559.94,828428.2,0,2020-02-08,2021-08-31,0.86,0,None
REC_100900,Maharashtra,District_2,Residential,Urban Development,1964.33,2014.5,3771286.37,0,2022-06-19,2024-03-04,0.93,0,None
REC_100901,UP,District_4,Commercial,Highway,11297.7,10976.44,69912775.18,2,2021-10-11,2023-05-05,0.9,0,None
REC_100902,Maharashtra,District_10,Agricultural,Urban Development,9153.78,9454.06,2940414.76,2,2021-07-06,2022-06-04,0.92,0,None
REC_100903,Karnataka,District_17,Commercial,Railway,2907.54,2956.27,13243501.41,0,2020-02-21,2021-09-25,0.82,0,None
REC_100904,UP,District_20,Agricultural,Railway,8090.69,8438.0,1884438.71,2,2021-03-18,2022-07-07,0.96,0,None
REC_100905,UP,District_5,Commercial,Urban Development,5292.13,5326.43,37993518.35,0,2020-03-25,2022-01-21,0.93,0,None
REC_100906,MP,District_2,Forest,Urban Development,12379.31,11774.76,1477302.68,2,2020-03-28,2021-11-06,0.92,0,None
REC_100907,MP,District_14,Commercial,Railway,11641.12,11151.78,68640868.45,2,2021-05-07,2022-05-24,0.87,0,None
REC_100908,UP,District_13,Commercial,Railway,13053.53,13123.27,74021286.47,3,2020-09-05,2021-05-16,0.88,0,None
REC_100909,Karnataka,District_14,Residential,Highway,16450.7,16412.16,24413814.38,3,2020-04-25,2021-12-19,0.83,0,None
REC_100910,UP,District_12,Residential,Railway,2604.53,2587.87,7967547.38,0,2020-11-24,2022-05-10,0.86,0,None
REC_100911,MP,District_1,Residential,Railway,10213.53,9756.24,14981883.59,1,2020-12-24,2022-09-17,0.82,0,None
REC_100912,MP,District_5,Forest,Highway,1258.04,1233.58,159792.54,0,2022-08-04,2023-09-27,0.91,0,None
REC_100913,Gujarat,District_12,Commercial,Highway,19941.31,20605.91,139887928.24,5,2020-04-25,2020-12-16,0.82,0,None
REC_100914,Gujarat,District_20,Commercial,Urban Development,14846.5,14485.48,68809428.48,1,2020-01-15,2021-06-29,0.88,0,None
REC_100915,Maharashtra,District_10,Forest,Dam,19085.93,18732.86,1127634.39,5,2020-01-24,2021-06-26,0.97,0,None
REC_100916,Gujarat,District_18,Commercial,Railway,4792.14,4740.74,36200484.89,0,2021-07-13,2023-06-28,0.85,0,None
REC_100917,Karnataka,District_18,Forest,Railway,1094.68,1096.56,125751.27,0,2021-12-12,2022-06-28,0.96,0,None
REC_100918,UP,District_19,Agricultural,Urban Development,14590.93,14962.91,2717035.15,1,2020-06-23,2021-02-19,0.88,0,None
REC_100919,Karnataka,District_7,Residential,Highway,4904.69,5003.84,9840776.16,1,2021-04-21,2021-10-26,0.86,0,None
REC_100920,Maharashtra,District_13,Residential,Urban Development,18763.03,19168.62,38816250.59,3,2022-06-04,2023-03-21,0.83,0,None
REC_100921,Maharashtra,District_10,Forest,Railway,4841.66,4822.79,630396.32,0,2021-01-24,2022-12-25,0.92,0,None
REC_100922,Maharashtra,District_11,Forest,Highway,18786.41,19528.6,2954182.56,5,2020-07-09,2021-07-27,0.88,0,None
REC_100923,MP,District_15,Agricultural,Highway,14341.19,14009.28,7622442.2,2,2020-09-10,2022-09-02,0.93,0,None
REC_100924,Karnataka,District_11,Forest,Dam,9884.84,9896.18,2153307.41,1,2022-02-01,2023-01-07,0.87,0,None
REC_100925,Maharashtra,District_12,Residential,Urban Development,8479.33,8476.01,16817403.3,1,2021-10-02,2023-02-03,0.99,0,None
REC_100926,Gujarat,District_17,Residential,Highway,13360.06,13184.45,44138240.85,3,2021-10-02,2022-12-19,0.97,0,None
REC_100927,UP,District_1,Residential,Railway,5783.78,5538.61,8387306.3,0,2020-06-04,2021-11-15,0.85,0,None
REC_100928,UP,District_5,Agricultural,Dam,11480.97,11683.2,1327521.2,2,2021-06-17,2022-08-03,0.95,0,None
REC_100929,UP,District_8,Commercial,Dam,19101.46,19101.46,58798415.58,3,2022-09-20,2022-10-09,0.96,1,Timeline Irregularity
REC_100930,MP,District_5,Commercial,Railway,2319.1,2422.45,15995286.16,0,2021-08-17,2022-09-08,0.9,0,None
REC_100931,Gujarat,District_10,Commercial,Dam,1983.65,2064.77,16993706.39,0,2022-07-19,2023-06-12,0.88,0,None
REC_100932,MP,District_6,Residential,Highway,6923.62,6923.62,147212769.12,1,2021-07-24,2023-07-19,0.82,1,Compensation Outlier
REC_100933,Gujarat,District_11,Commercial,Highway,5694.36,5628.28,31630163.83,1,2022-02-22,2023-07-13,0.82,0,None
REC_100934,UP,District_14,Residential,Dam,9354.88,9351.35,17953691.01,1,2022-02-02,2023-05-08,0.94,0,None
REC_100935,Gujarat,District_7,Agricultural,Railway,14226.75,13799.07,4066871.21,1,2020-07-08,2021-01-30,0.93,0,None
REC_100936,MP,District_20,Residential,Railway,6431.03,6607.79,10264379.14,1,2021-09-02,2022-10-24,0.9,0,None
REC_100937,Gujarat,District_1,Residential,Highway,12849.03,12394.19,13324635.38,2,2021-12-05,2023-10-04,0.9,0,None
REC_100938,Gujarat,District_17,Forest,Urban Development,7931.46,7553.7,915510.91,1,2020-07-07,2022-02-03,0.99,0,None
REC_100939,UP,District_16,Commercial,Railway,2218.47,2197.2,12857103.49,0,2020-07-16,2021-08-31,0.91,0,None
REC_100940,Maharashtra,District_14,Agricultural,Urban Development,11518.94,12029.72,5361667.03,1,2022-08-31,2024-04-24,0.9,0,None
REC_100941,Gujarat,District_7,Commercial,Highway,10350.73,10003.71,42867014.36,1,2020-06-30,2022-03-21,0.87,0,None
REC_100942,MP,District_16,Residential,Dam,7673.02,7786.99,10442260.83,1,2022-06-27,2023-09-02,0.98,0,None
REC_100943,UP,District_13,Agricultural,Dam,8860.14,8716.35,1722758.17,2,2022-01-07,2023-05-22,0.95,0,None
REC_100944,UP,District_20,Agricultural,Highway,14471.29,14197.2,3752977.21,3,2021-04-07,2023-01-14,0.91,0,None
REC_100945,Maharashtra,District_8,Forest,Highway,15353.98,15586.13,3238172.57,1,2021-07-25,2023-02-21,0.87,0,None
REC_100946,MP,District_2,Commercial,Urban Development,4432.28,4589.33,36432215.5,0,2021-03-26,2022-11-03,0.97,0,None
REC_100947,Karnataka,District_10,Forest,Railway,4282.88,4407.67,809023.0,1,2021-03-08,2022-07-02,0.84,0,None
REC_100948,MP,District_2,Commercial,Dam,17535.86,18195.76,116596665.7,1,2022-04-29,2024-01-31,0.86,0,None
REC_100949,Maharashtra,District_17,Agricultural,Railway,7830.8,7801.15,2607731.2,2,2022-03-08,2023-01-20,1.0,0,None
REC_100950,UP,District_14,Residential,Dam,14676.11,14658.99,13507897.46,3,2020-01-26,2021-01-23,0.86,0,None
REC_100951,UP,District_19,Commercial,Dam,6367.92,6176.14,27051048.86,0,2020-04-02,2021-06-12,0.93,0,None
REC_100952,Karnataka,District_6,Agricultural,Highway,2652.69,2660.02,805934.25,0,2020-04-26,2022-01-26,0.91,0,None
REC_100953,Karnataka,District_3,Forest,Railway,8332.24,8275.91,1679006.87,2,2021-01-22,2022-08-14,0.84,0,None
REC_100954,Maharashtra,District_6,Residential,Railway,6167.54,5859.72,10402016.37,0,2020-06-15,2021-05-09,0.82,0,None
REC_100955,Gujarat,District_2,Forest,Urban Development,7908.06,7768.24,1217425.53,1,2020-11-12,2022-08-10,0.93,0,None
REC_100956,Karnataka,District_6,Agricultural,Railway,4184.13,4252.39,1891844.79,1,2022-09-10,2023-10-02,0.8,0,None
REC_100957,Maharashtra,District_20,Residential,Highway,9996.81,10008.98,29353067.5,1,2021-04-14,2023-03-04,0.94,0,None
REC_100958,UP,District_18,Agricultural,Dam,4536.23,4436.41,1931624.07,0,2020-08-31,2021-10-07,0.86,0,None
REC_100959,MP,District_16,Forest,Dam,16184.25,15536.43,1221922.42,3,2021-03-28,2021-12-14,0.81,0,None
REC_100960,MP,District_20,Agricultural,Railway,3994.0,4176.14,1445199.18,0,2022-06-22,2023-09-29,0.95,0,None
REC_100961,MP,District_18,Commercial,Highway,18615.91,18221.64,59473898.25,3,2020-07-08,2021-06-04,0.91,0,None
REC_100962,Maharashtra,District_12,Agricultural,Railway,14115.2,14156.75,5040172.26,2,2022-05-24,2022-12-23,0.92,0,None
REC_100963,MP,District_20,Residential,Urban Development,13599.02,14263.85,32468610.65,1,2022-07-31,2023-04-26,0.99,0,None
REC_100964,Maharashtra,District_4,Forest,Railway,16971.83,16180.58,2898333.43,2,2020-06-14,2021-09-28,0.87,0,None
REC_100965,MP,District_20,Commercial,Dam,9646.68,9617.98,42538626.42,1,2022-02-06,2023-08-08,0.99,0,None
REC_100966,Maharashtra,District_3,Residential,Urban Development,12931.23,13186.09,37649454.81,3,2021-01-12,2022-08-03,0.81,0,None
REC_100967,Maharashtra,District_14,Agricultural,Urban Development,10913.54,10909.37,3150231.84,1,2021-04-27,2022-03-10,0.82,0,None
REC_100968,Maharashtra,District_9,Residential,Dam,1501.02,1433.6,2319723.12,0,2021-06-21,2022-07-20,0.91,0,None
REC_100969,Gujarat,District_20,Agricultural,Highway,3111.85,3066.93,1665582.89,0,2021-08-08,2023-07-30,0.83,0,None
REC_100970,Maharashtra,District_16,Residential,Dam,8239.32,8026.66,14329443.11,0,2021-09-15,2023-02-01,0.95,0,None
REC_100971,Karnataka,District_17,Residential,Railway,1356.14,1316.18,3759802.15,0,2021-09-21,2023-08-10,0.85,0,None
REC_100972,MP,District_16,Forest,Railway,2535.24,2591.6,473314.38,0,2022-06-23,2023-08-15,0.81,0,None
REC_100973,Karnataka,District_7,Agricultural,Highway,14961.26,14284.39,3693359.77,1,2020-01-25,2021-11-11,0.94,0,None
REC_100974,Maharashtra,District_7,Forest,Dam,13463.75,13379.98,640141.56,2,2020-02-16,2021-07-21,0.9,0,None
REC_100975,Karnataka,District_18,Commercial,Highway,3077.15,3104.8,20605855.64,0,2021-10-17,2022-11-07,0.83,0,None
REC_100976,Karnataka,District_9,Agricultural,Urban Development,4885.29,4954.5,1746276.01,1,2020-11-03,2022-10-02,0.85,0,None
REC_100977,MP,District_11,Agricultural,Highway,1265.43,1291.53,325629.08,0,2021-12-03,2023-05-08,0.94,0,None
REC_100978,Karnataka,District_13,Agricultural,Railway,3618.31,3620.98,937532.5,0,2020-07-17,2021-12-17,0.8,0,None
REC_100979,Karnataka,District_16,Forest,Highway,16487.43,16294.69,1775728.91,4,2021-10-23,2022-09-07,0.89,0,None
REC_100980,UP,District_5,Forest,Urban Development,17007.74,17062.15,3149274.87,4,2021-04-18,2022-12-12,0.84,0,None
REC_100981,Maharashtra,District_17,Residential,Urban Development,16101.06,15863.46,22758338.87,2,2021-07-22,2023-07-20,0.97,0,None
